 5.98276000e-01 6.79200000e-04
 5.94002600e-01 6.84228571e-04
 5.89729200e-01 6.97600000e-04
 5.85455800e-01 6.99657143e-04
 5.81182400e-01 7.06285714e-04
 5.76909000e-01 7.19571429e-04
 5.72635600e-01 7.20428571e-04
 5.68362200e-01 7.39142857e-04
 5.64088800e-01 7.49285714e-04
 5.59815400e-01 7.60000000e-04
 5.55542000e-01 7.78571429e-04
 5.51268600e-01 7.94285714e-04
 5.46995200e-01 8.00714286e-04
 5.42721800e-01 8.18857143e-04
 5.38448400e-01 8.37428571e-04
 5.34175000e-01 8.42428571e-04
 5.29901600e-01 8.59257143e-04
 5.25628200e-01 8.74285714e-04
 5.21354800e-01 8.76485714e-04
 5.17081400e-01 8.94285714e-04
 5.12808000e-01 9.13285714e-04
 5.08534600e-01 9.19000000e-04
 5.04261200e-01 9.35857143e-04
 4.99987800e-01 9.54857143e-04
 4.95714400e-01 9.67000000e-04
 4.91441000e-01 9.80142857e-04
 4.87167600e-01 9.96000000e-04
 4.82894200e-01 1.01528571e-03
 4.78620800e-01 1.03442857e-03
 4.74347400e-01 1.05051429e-03
 4.70074000e-01 1.06674286e-03
 4.65800600e-01 1.08985714e-03
 4.61527200e-01 1.10057143e-03
 4.57253800e-01 1.11128571e-03
 4.52980400e-01 1.13114286e-03
 4.48707000e-01 1.15128571e-03
 4.44433600e-01 1.17271429e-03
 4.40160200e-01 1.19042857e-03
 4.35886800e-01 1.20471429e-03
 4.31613400e-01 1.22405714e-03
 4.27340000e-01 1.24674286e-03
 4.23066600e-01 1.26800000e-03
 4.18793200e-01 1.29185714e-03
 4.14519800e-01 1.32642857e-03
 4.10246400e-01 1.36671429e-03
 4.05973000e-01 1.40197143e-03
 4.01699600e-01 1.43657143e-03
 3.97426200e-01 1.47071429e-03
 3.93152800e-01 1.52085714e-03
 3.88879400e-01 1.55485714e-03
 3.84606000e-01 1.59751429e-03
 3.80332600e-01 1.63785714e-03
 3.76059200e-01 1.67800000e-03
 3.71785800e-01 1.70028571e-03
 3.67512400e-01 1.75237143e-03
 3.63239000e-01 1.79642857e-03
 3.58965600e-01 1.83385714e-03
 3.54692200e-01 1.85485714e-03
 3.50418800e-01 1.90577143e-03
 3.46145400e-01 1.93242857e-03
 3.41872000e-01 1.95214286e-03
 3.37598600e-01 1.97942857e-03
 3.33325200e-01 2.01000000e-03
 3.29051800e-01 2.04800000e-03
 3.24778400e-01 2.10294286e-03
 3.20505000e-01 2.14757143e-03
 3.16231600e-01 2.20900000e-03
 3.11958200e-01 2.27854286e-03
 3.07684800e-01 2.34071429e-03
 3.03411400e-01 2.40057143e-03
 2.99138000e-01 2.47611429e-03
 2.94864600e-01 2.59242857e-03
 2.90591200e-01 2.67951429e-03
 2.86317800e-01 2.74771429e-03
 2.82044400e-01 2.85882857e-03
 2.77771000e-01 2.96485714e-03
 2.73497600e-01 3.08657143e-03
 2.69224200e-01 3.13948571e-03
 2.64950800e-01 3.28957143e-03
 2.60677400e-01 3.37611429e-03
 2.56404000e-01 3.48882857e-03
 2.52130600e-01 3.62700000e-03
 2.47857200e-01 3.76228571e-03
 2.43583800e-01 3.82362857e-03
 2.39310400e-01 4.00368571e-03
 2.35037000e-01 4.15282857e-03
 2.30763600e-01 4.34388571e-03
 2.26490200e-01 4.53968571e-03
 2.22216800e-01 4.73751429e-03
 2.17943400e-01 4.93125714e-03
 2.13670000e-01 5.18365714e-03
 2.09396600e-01 5.41500000e-03
 2.05123200e-01 5.59668571e-03
 2.00849800e-01 5.84811429e-03
 1.96576400e-01 6.06457143e-03
 1.92303000e-01 6.33422857e-03
 1.88029600e-01 6.57868571e-03
 1.83756200e-01 6.91402857e-03
 1.79482800e-01 7.23134286e-03
 1.75209400e-01 7.50322857e-03
 1.70936000e-01 7.80691429e-03
 1.66662600e-01 8.16034286e-03
 1.62389200e-01 8.48368571e-03
 1.58115800e-01 8.94340000e-03
 1.53842400e-01 9.36228571e-03
 1.49569000e-01 9.82582857e-03
 1.45295600e-01 1.03899143e-02
 1.41022200e-01 1.09309714e-02
 1.36748800e-01 1.14614857e-02
 1.32475400e-01 1.20776286e-02
 1.28202000e-01 1.27611714e-02
 1.23928600e-01 1.33494286e-02
 1.19655200e-01 1.40252000e-02
 1.15381800e-01 1.45687429e-02
 1.11108400e-01 1.55049714e-02
 1.06835000e-01 1.65101143e-02
 1.02561600e-01 1.75715714e-02
